1: observations,2: observations,3: observations,4: observations,5: observations,6: observations,7: observations,8: observations,9: observations,10: observations,11: observations,12: observations,13: observations,14: observations,15: observations,16: observations,17: observations,18: observations,19: observations,20: observations,21: observations,22: observations,23: observations,24: observations,25: observations,26: observations,27: observations,28: observations,29: observations,30: observations,31: observations,32: observations,33: observations,34: observations,35: observations,36: observations,37: observations,38: observations,39: observations,40: observations,41: observations,42: observations,43: observations,44: observations,45: observations,46: observations,47: observations,48: observations,49: observations,50: observations,51: observations,52: observations,53: observations,54: observations,55: observations,56: observations,57: observations,58: observations,59: observations,60: observations,61: observations,62: observations,63: observations,64: observations,65: observations,66: observations,. ,1: move,2: move,3: move,4: move,5: move,6: move,7: move,8: move,9: move,10: move,11: move,12: move,13: move,14: move,15: move,16: move,17: move,18: move,19: move,20: move,21: move,22: move,23: move,24: move,25: move,26: move,27: move,28: move,29: move,30: move,31: move,32: move,33: move,34: move,35: move,36: move,37: move,38: move,39: move,40: move,41: move,42: move,43: move,44: move,45: move,46: move,47: move,48: move,49: move,50: move,51: move,52: move,53: move,54: move,55: move,56: move,57: move,58: move,59: move,60: move,61: move,62: move,63: move,64: move,65: move,66: move,
[[24; 52; 44; 43; 13; 52; 53; 11; 12; 21; 33; 21; 32; 31; 32; 25; 51; 51; 22; 14; 41; 31; 54; 54; 12; 14; 41; 51; 42; 23; 53; 21; 11; 33; 11; 34; 15; 42; 55; 35]; [00000]; [66; 66; 66; 66; 66; 34; 23; 22; 24; 31]],[[24; 52; 44; 43; 13; 52; 53; 11; 12; 21; 33; 21; 32; 31; 32; 25; 51; 51; 22; 14; 41; 31; 54; 54; 12; 14; 41; 51; 42; 23; 53; 21; 11; 33; 11; 34; 15; 42; 55; 35]; [00000]; [43; 44; 45; 13; 41; 66; 66; 66; 66; 66]],[[24; 52; 44; 43; 13; 52; 53; 11; 12; 21; 33; 21; 32; 31; 32; 25; 51; 51; 22; 14; 41; 31; 54; 54; 12; 14; 41; 51; 42; 23; 53; 21; 11; 33; 11; 34; 15; 42; 55]; [00100]; [66; 66; 66; 66; 66; 34; 23; 22; 24; 35]],[[24; 52; 44; 43; 13; 52; 53; 11; 12; 21; 33; 21; 32; 31; 32; 25; 51; 51; 22; 14; 41; 31; 54; 54; 12; 14; 41; 51; 42; 23; 53; 21; 11; 33; 11; 34; 15; 42]; [00100]; [44; 45; 13; 41; 55; 66; 66; 66; 66; 66]],[[24; 52; 44; 43; 13; 52; 53; 11; 12; 21; 33; 21; 32; 31; 32; 25; 51; 51; 22; 14; 41; 31; 54; 54; 12; 14; 41; 51; 42; 23; 53; 21; 11; 33; 11; 34; 15; 42]; [00100]; [66; 66; 66; 66; 66; 34; 23; 22; 24; 35]],[[24; 52; 44; 43; 13; 52; 53; 11; 12; 21; 33; 21; 32; 31; 32; 25; 51; 51; 22; 14; 41; 31; 54; 54; 12; 14; 41; 51; 42; 23; 53; 21; 11; 33; 11; 34; 15]; [00110]; [44; 45; 13; 55; 42; 66; 66; 66; 66; 66]],[[24; 52; 44; 43; 13; 52; 53; 11; 12; 21; 33; 21; 32; 31; 32; 25; 51; 51; 22; 14; 41; 31; 54; 54; 12; 14; 41; 51; 42; 23; 53; 21; 11; 33; 11; 34; 15]; [00110]; [66; 66; 66; 66; 66; 34; 23; 22; 24; 35]],[[24; 52; 44; 43; 13; 52; 53; 11; 12; 21; 33; 21; 32; 31; 32; 25; 51; 51; 22; 14; 41; 31; 54; 54; 12; 14; 41; 51; 42; 23; 53; 21; 11; 33; 11; 34]; [00120]; [44; 45; 13; 55; 15; 66; 66; 66; 66; 66]],[[24; 52; 44; 43; 13; 52; 53; 11; 12; 21; 33; 21; 32; 31; 32; 25; 51; 51; 22; 14; 41; 31; 54; 54; 12; 14; 41; 51; 42; 23; 53; 21; 11; 33; 11]; [00120]; [66; 66; 66; 66; 66; 23; 22; 24; 35; 34]],[[24; 52; 44; 43; 13; 52; 53; 11; 12; 21; 33; 21; 32; 31; 32; 25; 51; 51; 22; 14; 41; 31; 54; 54; 12; 14; 41; 51; 42; 23; 53; 21; 11; 33; 11]; [00120]; [44; 45; 13; 55; 15; 66; 66; 66; 66; 66]],[[24; 52; 44; 43; 13; 52; 53; 11; 12; 21; 33; 21; 32; 31; 32; 25; 51; 51; 22; 14; 41; 31; 54; 54; 12; 14; 41; 51; 42; 23; 53; 21; 11; 33]; [00120]; [66; 66; 66; 66; 66; 23; 22; 24; 35; 11]],[[24; 52; 44; 43; 13; 52; 53; 11; 12; 21; 33; 21; 32; 31; 32; 25; 51; 51; 22; 14; 41; 31; 54; 54; 12; 14; 41; 51; 42; 23; 53; 21; 11; 33]; [00120]; [44; 45; 13; 55; 15; 66; 66; 66; 66; 66]],[[24; 52; 44; 43; 13; 52; 53; 11; 12; 21; 33; 21; 32; 31; 32; 25; 51; 51; 22; 14; 41; 31; 54; 54; 12; 14; 41; 51; 42; 23; 53; 21; 11]; [10120]; [66; 66; 66; 66; 66; 23; 22; 24; 35; 33]],[[24; 52; 44; 43; 13; 52; 53; 11; 12; 21; 33; 21; 32; 31; 32; 25; 51; 51; 22; 14; 41; 31; 54; 54; 12; 14; 41; 51; 42; 23; 53; 21]; [10120]; [45; 13; 55; 15; 11; 66; 66; 66; 66; 66]],[[24; 52; 44; 43; 13; 52; 53; 11; 12; 21; 33; 21; 32; 31; 32; 25; 51; 51; 22; 14; 41; 31; 54; 54; 12; 14; 41; 51; 42; 23; 53; 21]; [10120]; [66; 66; 66; 66; 66; 23; 22; 24; 35; 33]],[[24; 52; 44; 43; 13; 52; 53; 11; 12; 21; 33; 21; 32; 31; 32; 25; 51; 51; 22; 14; 41; 31; 54; 54; 12; 14; 41; 51; 42; 23; 53]; [10120]; [45; 13; 55; 15; 21; 66; 66; 66; 66; 66]],[[24; 52; 44; 43; 13; 52; 53; 11; 12; 21; 33; 21; 32; 31; 32; 25; 51; 51; 22; 14; 41; 31; 54; 54; 12; 14; 41; 51; 42; 23; 53]; [10120]; [66; 66; 66; 66; 66; 23; 22; 24; 35; 33]],[[24; 52; 44; 43; 13; 52; 53; 11; 12; 21; 33; 21; 32; 31; 32; 25; 51; 51; 22; 14; 41; 31; 54; 54; 12; 14; 41; 51; 42; 23]; [11120]; [45; 13; 55; 15; 53; 66; 66; 66; 66; 66]],[[24; 52; 44; 43; 13; 52; 53; 11; 12; 21; 33; 21; 32; 31; 32; 25; 51; 51; 22; 14; 41; 31; 54; 54; 12; 14; 41; 51; 42]; [11120]; [66; 66; 66; 66; 66; 23; 22; 24; 33; 23]],[[24; 52; 44; 43; 13; 52; 53; 11; 12; 21; 33; 21; 32; 31; 32; 25; 51; 51; 22; 14; 41; 31; 54; 54; 12; 14; 41; 51; 42]; [11120]; [45; 13; 55; 15; 53; 66; 66; 66; 66; 66]],[[24; 52; 44; 43; 13; 52; 53; 11; 12; 21; 33; 21; 32; 31; 32; 25; 51; 51; 22; 14; 41; 31; 54; 54; 12; 14; 41; 51]; [12120]; [66; 66; 66; 66; 66; 23; 24; 33; 23; 42]],[[24; 52; 44; 43; 13; 52; 53; 11; 12; 21; 33; 21; 32; 31; 32; 25; 51; 51; 22; 14; 41; 31; 54; 54; 12; 14; 41; 51]; [12120]; [45; 13; 55; 15; 53; 66; 66; 66; 66; 66]],[[24; 52; 44; 43; 13; 52; 53; 11; 12; 21; 33; 21; 32; 31; 32; 25; 51; 51; 22; 14; 41; 31; 54; 54; 12; 14; 41]; [13120]; [66; 66; 66; 66; 66; 24; 33; 23; 42; 51]],[[24; 52; 44; 43; 13; 52; 53; 11; 12; 21; 33; 21; 32; 31; 32; 25; 51; 51; 22; 14; 41; 31; 54; 54; 12; 14; 41]; [13120]; [45; 13; 55; 15; 53; 66; 66; 66; 66; 66]],[[24; 52; 44; 43; 13; 52; 53; 11; 12; 21; 33; 21; 32; 31; 32; 25; 51; 51; 22; 14; 41; 31; 54; 54; 12; 14]; [13121]; [66; 66; 66; 66; 66; 24; 33; 23; 42; 41]],[[24; 52; 44; 43; 13; 52; 53; 11; 12; 21; 33; 21; 32; 31; 32; 25; 51; 51; 22; 14; 41; 31; 54; 54; 12; 14]; [13121]; [45; 13; 55; 15; 53; 66; 66; 66; 66; 66]],[[24; 52; 44; 43; 13; 52; 53; 11; 12; 21; 33; 21; 32; 31; 32; 25; 51; 51; 22; 14; 41; 31; 54; 54; 12]; [14121]; [66; 66; 66; 66; 66; 33; 23; 42; 41; 14]],[[24; 52; 44; 43; 13; 52; 53; 11; 12; 21; 33; 21; 32; 31; 32; 25; 51; 51; 22; 14; 41; 31; 54; 54]; [14121]; [45; 13; 55; 15; 12; 66; 66; 66; 66; 66]],[[24; 52; 44; 43; 13; 52; 53; 11; 12; 21; 33; 21; 32; 31; 32; 25; 51; 51; 22; 14; 41; 31; 54; 54]; [14121]; [66; 66; 66; 66; 66; 33; 23; 42; 41; 14]],[[24; 52; 44; 43; 13; 52; 53; 11; 12; 21; 33; 21; 32; 31; 32; 25; 51; 51; 22; 14; 41; 31; 54]; [24121]; [45; 13; 55; 15; 54; 66; 66; 66; 66; 66]],[[24; 52; 44; 43; 13; 52; 53; 11; 12; 21; 33; 21; 32; 31; 32; 25; 51; 51; 22; 14; 41; 31; 54]; [24121]; [66; 66; 66; 66; 66; 33; 23; 42; 41; 14]],[[24; 52; 44; 43; 13; 52; 53; 11; 12; 21; 33; 21; 32; 31; 32; 25; 51; 51; 22; 14; 41; 31]; [34121]; [45; 55; 15; 54; 54; 66; 66; 66; 66; 66]],[[24; 52; 44; 43; 13; 52; 53; 11; 12; 21; 33; 21; 32; 31; 32; 25; 51; 51; 22; 14; 41]; [34121]; [66; 66; 66; 66; 66; 23; 42; 41; 14; 31]],[[24; 52; 44; 43; 13; 52; 53; 11; 12; 21; 33; 21; 32; 31; 32; 25; 51; 51; 22; 14; 41]; [34121]; [45; 55; 15; 54; 54; 66; 66; 66; 66; 66]],[[24; 52; 44; 43; 13; 52; 53; 11; 12; 21; 33; 21; 32; 31; 32; 25; 51; 51; 22; 14]; [44121]; [66; 66; 66; 66; 66; 23; 42; 41; 31; 41]],[[24; 52; 44; 43; 13; 52; 53; 11; 12; 21; 33; 21; 32; 31; 32; 25; 51; 51; 22]; [54121]; [45; 55; 54; 54; 14; 66; 66; 66; 66; 66]],[[24; 52; 44; 43; 13; 52; 53; 11; 12; 21; 33; 21; 32; 31; 32; 25; 51; 51]; [54121]; [66; 66; 66; 66; 66; 23; 41; 31; 41; 22]],[[24; 52; 44; 43; 13; 52; 53; 11; 12; 21; 33; 21; 32; 31; 32; 25; 51]; [54121]; [45; 55; 54; 14; 51; 66; 66; 66; 66; 66]],[[24; 52; 44; 43; 13; 52; 53; 11; 12; 21; 33; 21; 32; 31; 32; 25; 51]; [54121]; [66; 66; 66; 66; 66; 23; 41; 31; 41; 22]],[[24; 52; 44; 43; 13; 52; 53; 11; 12; 21; 33; 21; 32; 31; 32; 25]; [54121]; [45; 55; 54; 14; 51; 66; 66; 66; 66; 66]],[[24; 52; 44; 43; 13; 52; 53; 11; 12; 21; 33; 21; 32; 31; 32]; [54121]; [66; 66; 66; 66; 66; 23; 31; 41; 22; 25]],[[24; 52; 44; 43; 13; 52; 53; 11; 12; 21; 33; 21; 32; 31; 32]; [54121]; [45; 55; 54; 14; 51; 66; 66; 66; 66; 66]],[[24; 52; 44; 43; 13; 52; 53; 11; 12; 21; 33; 21; 32; 31]; [55121]; [66; 66; 66; 66; 66; 23; 31; 41; 22; 32]],[[24; 52; 44; 43; 13; 52; 53; 11; 12; 21; 33; 21; 32; 31]; [55121]; [45; 55; 54; 14; 51; 66; 66; 66; 66; 66]],[[24; 52; 44; 43; 13; 52; 53; 11; 12; 21; 33; 21; 32]; [55221]; [66; 66; 66; 66; 66; 23; 31; 41; 22; 31]],[[24; 52; 44; 43; 13; 52; 53; 11; 12; 21; 33; 21]; [55221]; [45; 55; 54; 14; 32; 66; 66; 66; 66; 66]],[[24; 52; 44; 43; 13; 52; 53; 11; 12; 21; 33]; [55221]; [66; 66; 66; 66; 66; 31; 41; 22; 31; 21]],[[24; 52; 44; 43; 13; 52; 53; 11; 12; 21]; [55221]; [45; 55; 54; 14; 33; 66; 66; 66; 66; 66]],[[24; 52; 44; 43; 13; 52; 53; 11; 12; 21]; [55221]; [66; 66; 66; 66; 66; 31; 41; 22; 31; 21]],[[24; 52; 44; 43; 13; 52; 53; 11; 12]; [55321]; [45; 55; 54; 14; 21; 66; 66; 66; 66; 66]],[[24; 52; 44; 43; 13; 52; 53; 11]; [55321]; [66; 66; 66; 66; 66; 41; 22; 31; 21; 12]],[[24; 52; 44; 43; 13; 52; 53; 11]; [55321]; [45; 55; 54; 14; 21; 66; 66; 66; 66; 66]],[[24; 52; 44; 43; 13; 52; 53]; [55321]; [66; 66; 66; 66; 66; 22; 31; 21; 12; 11]],[[24; 52; 44; 43; 13; 52; 53]; [55321]; [45; 55; 54; 14; 21; 66; 66; 66; 66; 66]],[[24; 52; 44; 43; 13; 52]; [55321]; [66; 66; 66; 66; 66; 31; 21; 12; 11; 53]],[[24; 52; 44; 43; 13; 52]; [55321]; [45; 55; 54; 14; 21; 66; 66; 66; 66; 66]],[[24; 52; 44; 43; 13]; [55321]; [66; 66; 66; 66; 66; 21; 12; 11; 53; 52]],[[24; 52; 44; 43; 13]; [55321]; [45; 55; 54; 14; 21; 66; 66; 66; 66; 66]],[[24; 52; 44; 43]; [55322]; [66; 66; 66; 66; 66; 21; 12; 11; 53; 13]],[[24; 52; 44; 43]; [55322]; [45; 55; 54; 14; 21; 66; 66; 66; 66; 66]],[[24; 52; 44]; [55323]; [66; 66; 66; 66; 66; 21; 12; 11; 13; 43]],[[24; 52; 44]; [55323]; [45; 55; 54; 14; 21; 66; 66; 66; 66; 66]],[[24; 52]; [55333]; [66; 66; 66; 66; 66; 21; 12; 11; 13; 44]],[[24]; [55334]; [45; 55; 14; 21; 52; 66; 66; 66; 66; 66]],[[]; [55344]; [66; 66; 66; 66; 66; 21; 12; 11; 13; 24]],[[]; [55354]; [55; 14; 21; 52; 66; 66; 66; 66; 66]],. ,[110[0; 4]3],[314],[400],[101[0; 1; 3]4],[303],[201[4]2],[304],[410],[210[3]5],[414],[110[4]1],[314],[400],[201[0; 2; 3]5],[404],[101[4]2],[304],[413],[210[1]2],[311],[210[0; 2; 3]3],[313],[110[4]5],[314],[210[0]4],[310],[404],[101[1; 3; 4]1],[304],[201[1]3],[301],[410],[110[3]1],[313],[302],[411],[402],[201[2; 3]4],[404],[413],[110[0; 3; 4]2],[314],[110[1; 4]3],[314],[404],[410],[404],[101[4]3],[304],[410],[210[0; 2; 3]1],[410],[210[0; 3]2],[410],[210[0; 1; 3]1],[410],[110[3; 4]5],[314],[210[3; 4]3],[313],[110[4]4],[314],[302],[314],[300],[410],
